"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version","ensembl_gene_id","external_gene_name"
"58",2911.07140745499,0.858481185294418,0.187176920847601,4.61783056610808,3.87772659434678e-06,0.000972590318440291,"ENSMUSG00000028894.18","ENSMUSG00000028894","Inpp5b"
"59",18878.6457727516,0.806974506122556,0.176986132620873,4.58104399420094,4.62660493836777e-06,0.00112465708518764,"ENSMUSG00000058427.10","ENSMUSG00000058427","Cxcl2"
"60",534.119307927474,0.963657954679332,0.215771565073598,4.57737636836104,4.70843887231498e-06,0.00112547383844569,"ENSMUSG00000000732.9","ENSMUSG00000000732","Icosl"
"61",98.1295230852401,0.880985188793632,0.203054050353296,4.54133315603392,5.5899614773565e-06,0.00131428241816798,"ENSMUSG00000116679.1","ENSMUSG00000116679","Gm49739"
"62",97.4100769868014,0.849151480569082,0.201426859913383,4.52774039978959,5.96177592137816e-06,0.00137909339136138,"ENSMUSG00000096764.1","ENSMUSG00000096764","Gm21985"
"63",27.3188953718089,-0.474918919498233,0.134399739957514,-4.51156130086587,6.43521791401586e-06,0.00144390831917924,"ENSMUSG00000049233.7","ENSMUSG00000049233","Apoo-ps"
"64",94.0975400901737,0.870080280626812,0.202532014408783,4.51129437621754,6.4433225789619e-06,0.00144390831917924,"ENSMUSG00000067344.7","ENSMUSG00000067344","Rps25-ps1"
"65",1154.59793422143,0.87758433833687,0.198461210589011,4.46751735872701,7.91325919513838e-06,0.00172092939526277,"ENSMUSG00000048787.13","ENSMUSG00000048787","Dcun1d3"
"66",975.267654737059,0.886360404684103,0.200693733772648,4.46734890126238,7.91949101152858e-06,0.00172092939526277,"ENSMUSG00000052142.15","ENSMUSG00000052142","Rasal3"
"67",1349.60479871263,0.854711948929052,0.193785753926716,4.44767462518274,8.68048841870609e-06,0.00185814275971765,"ENSMUSG00000031684.11","ENSMUSG00000031684","Slc10a7"
"68",8802.4182759831,-0.794400049058376,0.178160174635098,-4.44083143188291,8.9611972042664e-06,0.00189002191622925,"ENSMUSG00000097971.3","ENSMUSG00000097971","Gm26917"
"69",8775.04914338618,0.764354484908785,0.173901764095951,4.41266287895534,1.02106924370265e-05,0.00207093362459705,"ENSMUSG00000001424.14","ENSMUSG00000001424","Snd1"
"70",18377.4951350251,0.845013471998852,0.193285233250908,4.41178589633368,1.0252146656421e-05,0.00207093362459705,"ENSMUSG00000027399.1","ENSMUSG00000027399","Il1a"
"71",95.9906643655623,0.594861397178342,0.183884903540492,4.41194283682156,1.02447164248435e-05,0.00207093362459705,"ENSMUSG00000118491.1","ENSMUSG00000118491","Zfp91"
"72",53334.9051781735,0.809484437182841,0.185634402820285,4.38933689521174,1.13696816249094e-05,0.0022337530666363,"ENSMUSG00000027398.13","ENSMUSG00000027398","Il1b"
"73",4080.86464120783,-0.770933597609557,0.174941856414325,-4.39156660051975,1.12536852263311e-05,0.0022337530666363,"ENSMUSG00000034854.8","ENSMUSG00000034854","Mfsd12"
"74",2376.91468747252,0.0138154328417916,0.0354431994268722,4.36733021242971,1.25774500175344e-05,0.00243764578583079,"ENSMUSG00000066315.9","ENSMUSG00000066315","Gm12918"
"75",84.0708747477858,0.654319114976979,0.188894499045434,4.35844978041179,1.3098697066356e-05,0.00250482017767571,"ENSMUSG00000102824.1","ENSMUSG00000102824","Pdcd5-ps"
"76",3536.08232846317,0.774567312590149,0.178848347721131,4.35042350221568,1.35874851934634e-05,0.00254827190505287,"ENSMUSG00000060261.15","ENSMUSG00000060261","Gtf2i"
"77",79.0208964649188,0.724532008091333,0.194055723925145,4.34891485459429,1.36812813198348e-05,0.00254827190505287,"ENSMUSG00000099081.1","ENSMUSG00000099081","Gm27624"
"78",157.618950143315,0.786839339472483,0.214982441488431,4.33966068420858,1.42702889694098e-05,0.00262390364614456,"ENSMUSG00000072825.11","ENSMUSG00000072825","Cep170b"
"79",2238.05636466765,0.831358652269701,0.193457589336443,4.33301901506586,1.47078401098329e-05,0.00263674803569029,"ENSMUSG00000026384.13","ENSMUSG00000026384","Ptpn4"
"80",357.195683771626,0.901594258214208,0.223201235053289,4.33316549296866,1.46980537037899e-05,0.00263674803569029,"ENSMUSG00000032374.14","ENSMUSG00000032374","Plod2"
"81",685.31746338029,0.887594184923914,0.20973219389207,4.30355362789058,1.68080139158278e-05,0.00297605599482473,"ENSMUSG00000059810.18","ENSMUSG00000059810","Rgs3"
"82",446.504601618877,0.908611220366322,0.222663114465079,4.29555381526186,1.74257756563274e-05,0.00301109005377165,"ENSMUSG00000020303.2","ENSMUSG00000020303","Stc2"
"83",76.5890239114745,0.64752522043255,0.188395355898248,4.29563338178333,1.74195261956462e-05,0.00301109005377165,"ENSMUSG00000098428.6","ENSMUSG00000098428","Gm2260"
"84",23.9040334503328,-0.416706966168422,0.127348476761433,-4.27729315864073,1.8917959886824e-05,0.00322807199852499,"ENSMUSG00000030735.6","ENSMUSG00000030735","Gm9755"
"85",2045.50433420097,0.785509802119509,0.18472964302395,4.27479120941442,1.91316496914394e-05,0.00322807199852499,"ENSMUSG00000043535.13","ENSMUSG00000043535","Setx"
"86",138.980253468668,0.788066804976315,0.215496605823434,4.23946533912907,2.24052783392433e-05,0.00371428534297517,"ENSMUSG00000026674.9","ENSMUSG00000026674","Ddr2"
"87",69.2334154955778,0.663851682036618,0.189724350193751,4.23820673739686,2.25312247133482e-05,0.00371428534297517,"ENSMUSG00000084353.1","ENSMUSG00000084353","Gm15452"
"88",172.690432768241,0.786012218456284,0.216488156276731,4.19435470261942,2.73649490643228e-05,0.00443163156709236,"ENSMUSG00000008153.12","ENSMUSG00000008153","Clstn3"
"89",1150.73551478834,-0.831073433146767,0.196841391042903,-4.1932326700138,2.75007118582638e-05,0.00443163156709236,"ENSMUSG00000063659.11","ENSMUSG00000063659","Zbtb18"
"90",1114.09769415273,0.821393546089468,0.197913487935406,4.18522627765704,2.84882171768831e-05,0.00453975567500952,"ENSMUSG00000048806.4","ENSMUSG00000048806","Ifnb1"
"91",53.1558169984401,0.498303557863397,0.178327770058977,4.1789882335,2.92808832898546e-05,0.00461479591366038,"ENSMUSG00000025993.10","ENSMUSG00000025993","Slc40a1"
"92",1367.06563241599,-0.80891971817831,0.193444433349129,-4.15497739155119,3.25319708193865e-05,0.00507145136403958,"ENSMUSG00000020592.14","ENSMUSG00000020592","Sdc1"
